,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
24115,2020-06-29 14:00:05,30131826429364,fraud_Kozey-Kuhlman,personal_care,79.75,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,d032f7a905e04e2e923a054a2f0519f5,1372514405,35.446172,-84.979168,0
155006,2020-08-14 18:00:54,4348786085525522,fraud_Abernathy and Sons,food_dining,54.37,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,8fdef75123ff31c92cd90c303b940aa2,1376503254,44.783438,-89.593725,0
34733,2020-07-03 10:24:37,4505383113689,fraud_Luettgen PLC,gas_transport,66.09,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,b00e380f179a5380f15200feca190a59,1372847077,39.140943,-76.301625,0
275846,2020-10-01 23:32:12,2286236465059468,fraud_Nolan-Williamson,kids_pets,169.5,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,2f9ded30829c3fc72da1c46b90234137,1380670332,37.886543,-93.321057,0
5932,2020-06-22 23:05:47,4560395181594436016,fraud_Reilly and Sons,health_fitness,104.4,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,886adef861c3caf671ac0227736ba28b,1371942347,39.120972,-122.814792,0
93793,2020-07-23 23:42:21,2720433095629877,fraud_Tillman LLC,travel,7.44,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,5d38397bc91c2b9472e3e01689668582,1374622941,43.308187,-69.121149,0
463295,2020-12-11 18:15:34,4586810168620942,fraud_Price Inc,shopping_net,31.67,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,2d3aa53319487b6f11f91972ea57477a,1386785734,31.984939,-80.050899,0
129497,2020-08-04 23:28:28,6011542681743618,fraud_Flatley Group,misc_pos,9.5,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,099e7072ee5829f8bb5b9d2fe6dccae9,1375658908,38.913502,-79.489008,0
28506,2020-06-30 16:05:11,377026671291680,"fraud_Hills, Hegmann and Schaefer",health_fitness,166.02,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,0334eb0faf276102e77a98ca7a7a5334,1372608311,38.275144,-90.836609,0
94469,2020-07-24 07:38:40,4306586894261180,fraud_O'Keefe-Hudson,grocery_pos,107.05,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,949c7e0a83d323d596f1517d5d43ae3c,1374651520,40.786434,-86.995434,0
328654,2020-10-25 12:43:45,4653178848915023204,fraud_McCullough LLC,misc_pos,1.48,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,7c6798b3db293c110ec4f7a3dbe77ca7,1382705025,36.305261,-80.869065,0
444666,2020-12-07 13:53:34,2222001896600109,fraud_Beier and Sons,home,13.41,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,d7aa47b2566b042481ed9e8268498d5c,1386424414,38.64852,-89.847134,0
848,2020-06-21 17:05:23,345933964507467,fraud_Fahey Inc,kids_pets,76.33,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,b05294f35dd1baf1ac0a5a525b2e872e,1371834323,37.826318,-75.542277,0
137271,2020-08-08 16:23:42,6506116513503136,fraud_Fritsch LLC,travel,1.32,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,581c6ce30e6f0e905754c5e52d095d15,1375979022,31.736533,-94.800052,0
191712,2020-08-27 14:57:17,4079773899158,"fraud_Zemlak, Tillman and Cremin",personal_care,92.83,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,a60bdbcc41da4a0732215e7c9fcb0823,1377615437,45.005403,-116.770482,0
497849,2020-12-19 13:26:20,4634955908138648,"fraud_Bins, Balistreri and Beatty",shopping_pos,4.65,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,d92196f17821d1619aacb0cd6d676320,1387459580,41.694415,-95.776612,0
297522,2020-10-11 18:01:27,371284424780634,fraud_Schoen Ltd,kids_pets,21.26,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1952-01-29,3b96e8799e6f9cf6aae9bf7f8f881d71,1381514487,34.403240999999994,-101.580554,0
117135,2020-08-01 15:07:09,180011453250192,"fraud_Kihn, Brakus and Goyette",personal_care,76.41,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,274a80034c0f5203189fedd8ab1a5dd8,1375369629,40.930747,-91.920618,0
462617,2020-12-11 14:39:42,6011367958204270,fraud_Jast and Sons,food_dining,8.13,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,de800854f4d2b2957f5c1ef56fbcf98f,1386772782,40.604916,-80.84066899999999,0
505661,2020-12-21 01:46:56,3560725013359375,fraud_Huel-Langworth,misc_net,8.31,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,c7a03cf2158f54bcf43d45c1e02d2606,1387590416,31.735557,-102.62184,0
551873,2020-12-30 20:59:58,3586008444788268,fraud_Dickinson-Rempel,misc_pos,348.65,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,cd96568877028bef342f2382b338fba7,1388437198,48.029582,-121.124662,0
369169,2020-11-11 09:50:54,4474324669797121,fraud_Bradtke PLC,grocery_pos,124.25,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,bb447881b6a590807fa0c498d8085b0d,1384163454,37.392982,-119.914115,0
149680,2020-08-12 02:34:10,346273234529002,fraud_Schamberger-O'Keefe,grocery_pos,211.21,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,b6250a8771ac652657484680306d94c5,1376274850,38.109395,-81.105086,0
495506,2020-12-18 20:40:22,3576021480694169,fraud_Boyer PLC,shopping_net,1.77,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,f6c752d075aaba25edaee3038c598f87,1387399222,39.149659,-95.261949,0
109794,2020-07-29 00:43:34,3508104404056005,"fraud_Huel, Hammes and Witting",grocery_pos,54.39,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,3e0e04c786b800b30b585fddea69f830,1375058614,41.829265,-88.75241199999999,0
483923,2020-12-15 17:39:32,4226219726886852999,fraud_Connelly-Carter,home,110.02,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,8e0a8e975f47ee08b9f43d4b406cd3e5,1387129172,38.303266,-84.202843,0
129011,2020-08-04 21:08:49,3521417320836166,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1272.46,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,d2dd17700dc702cb78b6ccb0e0c46aa7,1375650529,40.597569,-87.104959,0
50413,2020-07-08 05:33:07,3501942333500073,fraud_Schmitt Inc,gas_transport,33.61,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,d3b96242cfce75ab319ee28a6b70ee15,1373261587,34.245205,-111.186354,0
475364,2020-12-14 09:04:09,340953839692349,fraud_Kutch and Sons,grocery_pos,54.28,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,620490ba70b26ff6676fb524bb5fba13,1387011849,42.520776,-82.963153,0
220807,2020-09-07 19:48:49,630469040731,fraud_Padberg-Sauer,home,43.89,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,89be107027490998a21cd531b25d7372,1378583329,46.646366,-121.494694,0
102432,2020-07-27 04:05:02,2286236465059468,fraud_O'Keefe-Hudson,grocery_pos,120.83,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,584b45e13746d4448a1eddd88291ce40,1374897902,38.068644,-94.371298,0
463699,2020-12-11 20:21:48,3538520143479972,fraud_Bauch-Blanda,entertainment,57.59,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,bdc46f858151797a360d20d9dc802fae,1386793308,40.572374,-82.74521,0
300040,2020-10-12 14:22:18,30290551782700,fraud_Fritsch LLC,travel,1.16,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,bb9978e4876d4b696619301990d8a1ba,1381587738,36.396998,-88.82580899999999,0
504939,2020-12-20 22:43:44,4048508450704760,fraud_Gerhold LLC,home,26.4,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,0e0777a0f0335ea18b1e281bfe0ccdc4,1387579424,41.59026,-98.662938,0
50986,2020-07-08 14:17:15,4561368699336875,fraud_Schmeler Inc,misc_pos,9.19,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,6619465f6c810823ce8b15daaaeb975f,1373293035,34.469146,-81.15570600000001,0
48138,2020-07-07 14:13:59,676326610042,"fraud_Bahringer, Bergnaum and Quitzon",home,98.67,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,32e260fa772a72962593d5048f6c19ed,1373206439,42.018713,-83.663529,0
25943,2020-06-29 22:52:23,4294930380592,"fraud_Bahringer, Bergnaum and Quitzon",home,7.59,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,0aba73369492972d5a413d4c442b988c,1372546343,37.776448,-80.84442800000001,0
523906,2020-12-24 23:13:43,3564839259330465,fraud_McKenzie-Huels,food_dining,136.59,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,edb920b4419f17e92e76854ba6ab0254,1387926823,37.359362,-121.593036,0
279639,2020-10-03 23:30:17,4169759661243568,fraud_Haley Group,misc_pos,9.16,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,3410eb43a18cf6b1b10086a6f64e8527,1380843017,40.928667,-76.946136,0
221077,2020-09-07 21:23:57,2286236465059468,"fraud_Konopelski, Schneider and Hartmann",food_dining,144.11,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,2307ca4eb9663d3e9f803e803e2d7494,1378589037,37.638318,-93.061256,0
479375,2020-12-14 22:35:39,6517217825320610,"fraud_Fadel, Mertz and Rippin",entertainment,26.97,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,aaa1570cc3f793876be0a78819f492e2,1387060539,31.899125,-89.55816800000001,0
390665,2020-11-21 16:31:11,6011542681743618,fraud_Waelchi-Wolf,kids_pets,17.52,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,7c480505b8fdca9c6a225d4ec7abcd77,1385051471,39.540656,-79.759264,0
456533,2020-12-09 19:47:51,501899453424,fraud_Champlin and Sons,home,22.76,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,e3e5e68ca70efc339f541121a5763a73,1386618471,33.932317,-85.138832,0
104652,2020-07-27 18:09:22,36153880429415,fraud_Gulgowski LLC,home,38.4,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,43d1c0c7991e3c82a18a1044706199e4,1374948562,28.421598,-81.958051,0
516388,2020-12-22 19:17:16,4502539526809429801,fraud_Ernser-Feest,home,58.76,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,799503cf3f8bac5c137156cc9dd9bb1e,1387739836,36.510985,-91.015928,0
100732,2020-07-26 17:24:12,4900628639996,fraud_Kassulke Inc,entertainment,7.13,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,e1ab5f0acd217de517a34c884477a752,1374859452,33.854658,-117.961053,0
440911,2020-12-06 21:53:07,676195318214,"fraud_Nienow, Barrows and Romaguera",personal_care,71.0,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,b14cdabba6dd2eba8a979f129e9e755f,1386366787,30.120172,-96.406457,0
405572,2020-11-28 06:42:55,2358122155477959,fraud_Williamson LLC,misc_pos,9.91,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,9c9912656cfa30b11b9ed71110aaaf19,1385620975,40.050017,-75.987353,0
360805,2020-11-08 14:45:59,4653879239169997,fraud_Kessler Group,travel,3.23,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,ff3aa5658abd9f80ec03fe2f3ce7f6da,1383921959,36.417969,-86.124567,0
199479,2020-08-30 17:26:56,4226219726886852999,"fraud_Yost, Schamberger and Windler",kids_pets,19.86,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,85740a68ebea6fbd549e2d9dab3b417a,1377883616,39.428159,-84.15885300000001,0
34551,2020-07-03 08:13:24,676102124465,fraud_Herman Inc,misc_pos,371.11,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,770faab2584f312309bfe9e22fa20d01,1372839204,37.968852000000005,-121.569696,0
420638,2020-12-01 18:35:26,2475085306462014,fraud_Reichert-Weissnat,travel,553.54,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,31a4ea53c48608c143dde081a3063758,1385922926,44.445159,-95.694546,0
488838,2020-12-16 23:39:28,3540210836308425,"fraud_Streich, Rolfson and Wilderman",kids_pets,49.58,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,a9d55148f1f15192cfd82e8135430fac,1387237168,35.48653,-101.991042,0
138185,2020-08-08 23:55:55,3575789281659026,fraud_Mayert Group,shopping_pos,5.32,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,be150ea4e18501ae40fdf53fcaac93af,1376006155,38.073495,-93.597848,0
227863,2020-09-11 00:04:40,4661996144291811856,fraud_Hermann and Sons,shopping_pos,5.92,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,67ffb81960525b846d94e691e1696560,1378857880,40.865998,-79.937263,0
319971,2020-10-20 19:48:26,4841313716651064,fraud_Boyer-Haley,travel,435.83,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,7d5397f2f71de17337d91556c7be6790,1382298506,44.573179,-72.913719,0
280095,2020-10-04 04:14:55,213186334552049,"fraud_Rowe, Batz and Goodwin",grocery_pos,85.54,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,3702fabd197bf06fd578b01272c7f856,1380860095,42.59686,-79.45474,0
142979,2020-08-10 10:04:35,4792627764422477317,fraud_Flatley-Durgan,misc_net,268.14,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,d062c7f55d1209489b1f44ba113f3079,1376129075,39.155287,-95.761733,0
255350,2020-09-22 14:53:00,4642255475285942,fraud_Maggio-Fahey,misc_pos,2.94,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,32b00947b504790961e3601da1da6f20,1379861580,38.368657,-110.161677,0
320761,2020-10-21 02:05:03,560881134780,fraud_Kuphal-Predovic,misc_net,40.25,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,271310303d10a7b952e2107fbd32ac92,1382321103,41.827122,-85.211676,0
505950,2020-12-21 03:07:31,4792627764422477317,fraud_Hackett-Lueilwitz,grocery_pos,207.11,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,f104d7baaccc949fbdf9773de61c6692,1387595251,38.112768,-95.684411,0
227923,2020-09-11 01:05:21,371226440126102,fraud_Marks Inc,gas_transport,59.91,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,26525e7737b31d0eeece68c29bcc748f,1378861521,39.929304,-89.35086,0
101912,2020-07-27 00:02:45,3517814635263522,"fraud_Reichert, Huels and Hoppe",shopping_net,409.57,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,d5a4e901658631c5d033d0abc9719de7,1374883365,37.675918,-80.163107,0
475720,2020-12-14 10:43:15,375534208663984,fraud_Spinka Inc,grocery_net,53.47,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,ef4ee5dc6c80128445a80e1f80cd3464,1387017795,37.786593,-79.768987,0
294090,2020-10-10 05:44:26,38199021865320,fraud_Jacobi and Sons,shopping_pos,147.12,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,9dab5f6ae0d2c5cc59fef0f3f02deeed,1381383866,43.166694,-72.47716,0
519923,2020-12-23 18:12:37,630425673344,"fraud_Hoppe, Harris and Bednar",entertainment,10.71,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,745b1718dc497374aaf413674c99388e,1387822357,38.653477,-79.640644,0
449824,2020-12-08 09:09:03,213102873001603,"fraud_Olson, Becker and Koch",gas_transport,69.15,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,a1748875a0d6820e5f1fd40c34ad40ce,1386493743,44.728348,-123.374196,0
190016,2020-08-26 16:56:54,4474324669797121,fraud_Connelly PLC,food_dining,55.9,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,05481d100aef1ea424b93b224455e2fb,1377536214,38.620402,-119.861458,0
284449,2020-10-05 16:32:28,3501942333500073,"fraud_Koss, McLaughlin and Mayer",food_dining,1.99,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,028d98fbc8a9b14fca7f92a5f5d761f8,1380990748,34.230626,-111.361388,0
539663,2020-12-28 13:16:03,2242542703101233,fraud_Turner LLC,travel,5.07,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,2485c83973f62814fa682d23637de0fe,1388236563,37.826082,-85.256401,0
420711,2020-12-01 18:52:57,3559679414981506,fraud_Larkin Ltd,kids_pets,104.86,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,721b34e89022cee04a1c8146bccd4e03,1385923977,43.815468,-75.42607,0
101999,2020-07-27 00:49:46,6538441737335434,fraud_Kiehn Inc,grocery_pos,31.12,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,49bfb8c2282f38207215e6f7d82695ce,1374886186,41.847593,-79.38679300000001,0
459547,2020-12-10 17:52:07,4681601008538160,fraud_Pfeffer and Sons,shopping_pos,3.85,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,a962d1badcf8f0fd28ea132eeb3d6432,1386697927,39.207652,-81.667486,0
347259,2020-11-02 09:50:31,180046165512893,fraud_Halvorson Group,misc_pos,36.76,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,6c5bd3b71ed44fd8b2339122f17be80c,1383385831,44.541492,-123.700248,0
531711,2020-12-27 01:25:19,4797297220948468262,fraud_Conroy-Cruickshank,gas_transport,66.2,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,f1390f65e3922abd66c37ea2bcf77675,1388107519,39.589988,-86.567911,0
365822,2020-11-10 03:13:24,30082025922891,fraud_Effertz LLC,entertainment,1.67,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,506f2c976fa2887491385e4c1dc9103c,1384053204,26.362634000000003,-82.200687,0
66759,2020-07-14 04:41:31,4586260469584,fraud_Jast Ltd,shopping_net,5.97,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,3c30e10dc07321b039eed90b8f55d9a8,1373776891,40.102654,-96.045818,0
299258,2020-10-12 08:07:10,6011893664860915,fraud_O'Keefe-Hudson,grocery_pos,154.0,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,0e51688e03345a0b0a52fd03322798cd,1381565230,39.396536,-104.911943,0
258341,2020-09-24 01:49:42,30230540139182,fraud_Doyle Ltd,grocery_pos,82.03,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,1974-05-18,609628b7b3676760cd48c97656670178,1379987382,41.955332,-75.98198199999999,0
108291,2020-07-28 16:23:23,180018375329178,"fraud_Wuckert, Wintheiser and Friesen",home,92.74,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,db5b65876d98b49be0cb9b80b40711cc,1375028603,42.566419,-84.236079,0
